plan_id,state,metal_level,rate,rate_area
49954BE9799453,IN,Silver,282.43,3
98442OV3743789,IN,Silver,289.6,3
01048SR5333326,IN,Silver,292.91,3
22907GD6676197,IN,Silver,294.64,3
37916ZW7398642,IN,Silver,294.68,3
07850WD1499842,IN,Silver,298.05,3
54418JQ8439594,IN,Silver,300.14,3
27600CU5351758,IN,Silver,301.04,3
98053UR8022360,IN,Silver,305.4,3
41862NU5982719,IN,Silver,306.32,3
20133OF3627485,IN,Silver,307.42,3
70354FK4881713,IN,Silver,310.94,3
70207OD6154935,IN,Silver,318.61,3
63157EI2419984,IN,Silver,319.57,3
39563IJ9083985,IN,Silver,329.02,3
30761XD5958199,IN,Silver,329.27,3
67648NQ2726299,IN,Silver,329.82,3
04371NP9505836,IN,Silver,330.16,3
49998QW9764932,IN,Silver,336.27,3
22358WU7987480,IN,Silver,339.41,3
08138HB0177219,IN,Silver,342.71,3
73803NH3958745,IN,Silver,343.04,3
03366MM3122786,IN,Silver,350.1,3
64954NJ4248287,IN,Silver,354.97,3
46255RB9083752,IN,Silver,355.97,3
55185BB2389286,IN,Silver,357.78,3
39261KL4478988,IN,Silver,372.58,3
62928KM0799327,IN,Silver,474.85,3
67940SO7728141,IN,Silver,483.97,3
34756EU3497304,IN,Silver,268.1,4
23570MK1553800,IN,Silver,272.81,4
02916PJ7687294,IN,Silver,279.73,4
57181FH9369988,IN,Silver,282.93,4
62311NL7142961,IN,Silver,284.6,4
99243DY0332131,IN,Silver,284.64,4
93808ZM3147538,IN,Silver,287.9,4
78074UN7202672,IN,Silver,289.91,4
19628OP1300625,IN,Silver,290.78,4
20965UX7521643,IN,Silver,295.0,4
17563QH1263981,IN,Silver,295.89,4
45298NK7602758,IN,Silver,296.95,4
90668IF3390915,IN,Silver,300.35,4
99595DO9999553,IN,Silver,302.7,4
76720PJ3814642,IN,Silver,302.93,4
40323YZ5246146,IN,Silver,307.75,4
85832CA1307132,IN,Silver,308.68,4
94380FY2678784,IN,Silver,309.37,4
89221NP7211049,IN,Silver,324.12,4
02431FM0615630,IN,Silver,326.75,4
75664YP4551604,IN,Silver,330.16,4
98158GB2373694,IN,Silver,339.41,4
03420UH3209854,IN,Silver,340.2,4
01888ME4604192,IN,Silver,342.71,4
20360TC4142166,IN,Silver,343.04,4
87663JA0869440,IN,Silver,346.85,4
76268DV0335287,IN,Silver,352.67,4
28802OI1792931,IN,Silver,354.46,4
68036MS6819715,IN,Silver,455.66,4
77347DD8266565,IN,Silver,464.43,4
02495BI3695717,IN,Silver,309.49,5
60833JT2394290,IN,Silver,309.62,5
64111DS8172552,IN,Silver,328.64,5
21727JP0536047,IN,Silver,329.61,5
60034VN4325744,IN,Silver,332.97,5
16899IL0488459,IN,Silver,334.16,5
20546IV2619233,IN,Silver,335.86,5
16203UW0692570,IN,Silver,339.73,5
10313BJ2640656,IN,Silver,349.25,5
00633DV1263576,IN,Silver,349.5,5
31989AI4794793,IN,Silver,352.64,5
98845NK7330143,IN,Silver,352.98,5
95555BM0457126,IN,Silver,366.62,5
15547EV2217756,IN,Silver,368.98,5
57997UE1446813,IN,Silver,372.18,5
23086UW4376569,IN,Silver,376.5,5
74474XX0749057,IN,Silver,376.78,5
41782GI2354152,IN,Silver,384.8,5
08819HT3497447,IN,Silver,505.19,5
81831YF1298191,IN,Silver,514.91,5
78873XF9616311,IN,Silver,296.16,6
34695GU2942507,IN,Silver,301.36,6
07025FJ0631120,IN,Silver,309.01,6
48914PY2215213,IN,Silver,312.55,6
09989PE0755076,IN,Silver,314.39,6
42384MP5457538,IN,Silver,314.44,6
76284JE7138043,IN,Silver,318.03,6
60032VW0608122,IN,Silver,320.26,6
58216IS3442984,IN,Silver,321.22,6
18296TQ6157173,IN,Silver,323.95,6
95115NV5548900,IN,Silver,325.88,6
87335RB6576005,IN,Silver,326.86,6
22108MH9787082,IN,Silver,328.03,6
33469UC9302662,IN,Silver,331.78,6
77610DU4850698,IN,Silver,338.32,6
53672CI5014783,IN,Silver,339.97,6
10959QE3559081,IN,Silver,340.99,6
93792OA9943533,IN,Silver,343.87,6
90096SJ9924400,IN,Silver,346.43,6
36377BC6677922,IN,Silver,349.64,6
24565ZB8838325,IN,Silver,351.42,6
44074MN7147895,IN,Silver,355.11,6
13565QO7230607,IN,Silver,356.13,6
70103ZU6774414,IN,Silver,359.6,6
45129IU0913175,IN,Silver,359.94,6
61992UB1872306,IN,Silver,376.5,6
98031FW7194552,IN,Silver,376.78,6
99892FH5982623,IN,Silver,384.8,6
20401NE3263598,IN,Silver,495.2,6
76262HM4212995,IN,Silver,504.72,6
62011IS7014157,IN,Silver,309.49,7
10647FK7777390,IN,Silver,323.92,7
71279UR8787005,IN,Silver,329.61,7
48796IV2895168,IN,Silver,343.83,7
55316WU4706179,IN,Silver,345.95,7
23024YB1671596,IN,Silver,349.62,7
81977OC8016170,IN,Silver,351.38,7
72350AB3709150,IN,Silver,355.43,7
08010WW6290621,IN,Silver,355.64,7
83839WV6822568,IN,Silver,359.1,7
47108XU3230907,IN,Silver,359.45,7
39802VF4529088,IN,Silver,366.62,7
55869HJ0899426,IN,Silver,368.98,7
80556HT1134111,IN,Silver,372.18,7
54266EM6150905,IN,Silver,373.07,7
03443XE4060156,IN,Silver,392.8,7
42787TW7597374,IN,Silver,393.1,7
27350HI3728214,IN,Silver,401.47,7
16914EK9678605,IN,Silver,535.21,7
55715LU7462388,IN,Silver,545.49,7
28472FH3832639,IN,Silver,309.49,8
83084TF6613443,IN,Silver,317.22,8
65113NK0128351,IN,Silver,329.61,8
08613VU1835550,IN,Silver,336.72,8
91080PM4470046,IN,Silver,342.38,8
70735BT6195870,IN,Silver,344.11,8
69325OB6870930,IN,Silver,354.97,8
50809OD6484736,IN,Silver,356.48,8
73007YI6299346,IN,Silver,366.46,8
61078CQ0431934,IN,Silver,370.03,8
93677BJ9263969,IN,Silver,370.38,8
86432RR0806287,IN,Silver,372.58,8
98824VD0953991,IN,Silver,378.06,8
03293IO2038317,IN,Silver,380.48,8
57775MK1583854,IN,Silver,383.78,8
98494HD4626571,IN,Silver,392.8,8
61562JS9319828,IN,Silver,393.1,8
46956LR3931985,IN,Silver,401.47,8
42278JZ3393460,IN,Silver,450.18,8
40572YV2955341,IN,Silver,458.83,8
27253IG9214210,IN,Silver,318.42,9
60923FF1008143,IN,Silver,337.99,9
82396IE1647796,IN,Silver,338.88,9
68960XG7433606,IN,Silver,343.66,9
37835ER4171012,IN,Silver,345.4,9
53269MU9723051,IN,Silver,355.7,9
92558RL5263604,IN,Silver,376.1,9
15589VO9442555,IN,Silver,386.63,9
85346DO8998292,IN,Silver,390.39,9
02489RW3079899,IN,Silver,390.77,9
88829CX0676210,IN,Silver,485.19,9
53680TL0735782,IN,Silver,494.51,9
57530EU3299678,IN,Silver,309.49,10
70480ZG6242261,IN,Silver,320.57,10
86988FI2294027,IN,Silver,326.19,10
74592LB1041889,IN,Silver,329.61,10
81523UQ6133005,IN,Silver,334.47,10
30525VD4081773,IN,Silver,338.3,10
61378HZ0375084,IN,Silver,340.29,10
62215WD8922932,IN,Silver,340.34,10
05518YV5544525,IN,Silver,342.09,10
64842QY8114001,IN,Silver,344.23,10
78638HP3960245,IN,Silver,346.64,10
51587LT7399859,IN,Silver,347.68,10
66279JB2060536,IN,Silver,352.73,10
41624JU6960600,IN,Silver,353.79,10
82104MV3728472,IN,Silver,355.06,10
54465BH1307930,IN,Silver,356.22,10
85114DS6585078,IN,Silver,359.12,10
85438YX8550907,IN,Silver,363.12,10
80829TE0277528,IN,Silver,367.98,10
83345VT4284645,IN,Silver,369.08,10
10458NX9257304,IN,Silver,369.23,10
12120SY4569861,IN,Silver,371.1,10
52044AS7877368,IN,Silver,373.9,10
13200HP7234630,IN,Silver,376.1,10
43891XW4630825,IN,Silver,386.63,10
16238XQ3312963,IN,Silver,390.39,10
73869NU8188052,IN,Silver,390.77,10
85431VM2334900,IN,Silver,392.8,10
62830GO7328891,IN,Silver,393.1,10
49555BQ1749449,IN,Silver,398.2,10
83269CM9006953,IN,Silver,400.75,10
31770WW1778397,IN,Silver,401.47,10
71672VU9662214,IN,Silver,404.23,10
29831JI6425735,IN,Silver,511.47,10
43332JN1106204,IN,Silver,521.31,10
54438UF2320836,IN,Silver,309.49,11
93479EK6928272,IN,Silver,326.98,11
33362XX6972863,IN,Silver,329.61,11
35860YF6400527,IN,Silver,333.07,11
77365LE7911386,IN,Silver,338.92,11
51404MF2148840,IN,Silver,347.09,11
14472JM5746589,IN,Silver,347.52,11
11196IE1245135,IN,Silver,351.49,11
99365CW4427368,IN,Silver,352.92,11
23398HB8398347,IN,Silver,353.57,11
08455RJ3582166,IN,Silver,353.62,11
70149RG5576325,IN,Silver,354.7,11
11181SQ6421588,IN,Silver,354.97,11
79548IE0298527,IN,Silver,357.66,11
41001SW5915466,IN,Silver,360.16,11
95100BY4753503,IN,Silver,361.25,11
59073WN4572543,IN,Silver,363.66,11
28180EH3838448,IN,Silver,365.24,11
75050YV3687902,IN,Silver,366.49,11
49069SR2015106,IN,Silver,367.58,11
48603PU0183699,IN,Silver,367.59,11
68170DY8046821,IN,Silver,368.91,11
41507UK5188891,IN,Silver,370.77,11
45039UL2853415,IN,Silver,372.58,11
92864ST5394191,IN,Silver,373.13,11
99210OF3486714,IN,Silver,373.84,11
77918GW3364900,IN,Silver,376.5,11
59785NL9558139,IN,Silver,376.78,11
79882QK1210443,IN,Silver,377.48,11
64021UL0214602,IN,Silver,377.84,11
34446DS6807695,IN,Silver,382.33,11
69568XT7962850,IN,Silver,383.48,11
15864DB1369251,IN,Silver,384.8,11
37747TK2918119,IN,Silver,490.2,11
93899QD0008139,IN,Silver,499.62,11
85003JR2169115,IN,Silver,329.69,12
96372WE6073982,IN,Silver,336.78,12
03648LP9760686,IN,Silver,338.09,12
53808MM0829380,IN,Silver,338.92,12
35565VD1583807,IN,Silver,342.21,12
68844MV5076629,IN,Silver,342.54,12
26087KH0614595,IN,Silver,353.12,12
26841EW2684620,IN,Silver,357.48,12
46470UF5369843,IN,Silver,363.48,12
69722UX7268455,IN,Silver,365.33,12
75297SK2530033,IN,Silver,370.64,12
45944ZR0367090,IN,Silver,394.54,12
76188KN5032758,IN,Silver,450.18,12
63742UT8286959,IN,Silver,458.83,12
09515YH1158915,IN,Silver,309.49,13
70464DX0133492,IN,Silver,329.61,13
18481SS5683530,IN,Silver,330.59,13
07618LI4653623,IN,Silver,338.09,13
39876TF1847700,IN,Silver,343.08,13
47086TL3076509,IN,Silver,350.91,13
51863EC4028326,IN,Silver,352.69,13
60642ZJ4516298,IN,Silver,356.12,13
02216YM8360686,IN,Silver,356.46,13
16480TL2197334,IN,Silver,356.8,13
16326UX1902217,IN,Silver,357.44,13
95113OG0221685,IN,Silver,358.62,13
58119OD8933631,IN,Silver,364.79,13
35754TM6296100,IN,Silver,371.19,13
08166UP5610437,IN,Silver,375.18,13
74115DE3632908,IN,Silver,379.49,13
85219WR0818602,IN,Silver,380.62,13
04307VX0127352,IN,Silver,381.94,13
02294ZI4903749,IN,Silver,384.97,13
94062RB5318361,IN,Silver,385.25,13
53738UW6883216,IN,Silver,387.24,13
24812PB6161106,IN,Silver,387.3,13
59596KT0280479,IN,Silver,391.73,13
83858GT5983324,IN,Silver,394.47,13
88349GZ7329663,IN,Silver,394.54,13
42379UI0554900,IN,Silver,395.65,13
65360JE1168373,IN,Silver,401.39,13
35590ID4218563,IN,Silver,402.6,13
73296TO9900588,IN,Silver,404.04,13
49587CY0294865,IN,Silver,408.66,13
87055DR9849843,IN,Silver,418.74,13
97950LQ1541278,IN,Silver,420.0,13
25125SG4272741,IN,Silver,475.19,13
83290PG3226693,IN,Silver,484.32,13
39177EQ7276567,IN,Silver,309.49,14
39701KH5999270,IN,Silver,313.54,14
39047GJ9836693,IN,Silver,329.61,14
21252KW0135623,IN,Silver,332.82,14
06701DN5507922,IN,Silver,338.41,14
78885SK5578229,IN,Silver,340.13,14
56815RU6779619,IN,Silver,376.58,14
77565DS0969555,IN,Silver,387.12,14
35398CT0019843,IN,Silver,390.89,14
17221TI5356225,IN,Silver,391.27,14
38387IR4218769,IN,Silver,413.96,14
27378YC8144014,IN,Silver,421.91,14
18921JQ6300327,IN,Silver,262.0,15
12361DI2686257,IN,Silver,266.6,15
96537CJ8015319,IN,Silver,273.37,15
99519NU6607820,IN,Silver,276.5,15
32083XB4366517,IN,Silver,278.13,15
90367ZE7940404,IN,Silver,278.17,15
87204DG0014037,IN,Silver,281.35,15
02247EQ6579998,IN,Silver,283.32,15
00063IR8016989,IN,Silver,284.17,15
75041CS4144271,IN,Silver,288.29,15
42486VR2091187,IN,Silver,289.16,15
77582FU9748268,IN,Silver,290.19,15
71211SE1081123,IN,Silver,293.51,15
47794RC6028969,IN,Silver,300.75,15
60036UN9232007,IN,Silver,301.66,15
99234WK2179581,IN,Silver,308.39,15
64379JV3533506,IN,Silver,309.49,15
69875PB1227866,IN,Silver,320.59,15
59948QU7967588,IN,Silver,327.35,15
40230GP9457523,IN,Silver,329.57,15
95603RC6448574,IN,Silver,329.61,15
05030VG6133151,IN,Silver,332.78,15
08769GM3107955,IN,Silver,332.84,15
65380OJ5204494,IN,Silver,333.1,15
02681XN7054204,IN,Silver,334.54,15
00054WR0457043,IN,Silver,357.44,15
73203IP1952093,IN,Silver,375.02,15
42525LC1189031,IN,Silver,375.18,15
68561EK5184802,IN,Silver,377.43,15
51979DK6696842,IN,Silver,380.7,15
65889NB9095825,IN,Silver,496.48,15
60897PN4856494,IN,Silver,506.03,15
49124YN3097040,IN,Silver,192.46,16
67483NP0618073,IN,Silver,195.84,16
94468VB3044123,IN,Silver,200.81,16
70170GG9760079,IN,Silver,203.11,16
60229BD0595624,IN,Silver,204.31,16
09987UV0798763,IN,Silver,204.34,16
22003XG6883588,IN,Silver,206.67,16
75336LU2924139,IN,Silver,208.12,16
16667ZL7512109,IN,Silver,208.74,16
04208XV4983926,IN,Silver,211.38,16
86728QS7996697,IN,Silver,211.77,16
33025KC6205559,IN,Silver,212.41,16
64772LC0341860,IN,Silver,213.17,16
20981AN4129963,IN,Silver,215.61,16
43471AH4309197,IN,Silver,220.93,16
24686UD2514204,IN,Silver,221.59,16
45335JQ5486926,IN,Silver,225.0,16
00885HS8318079,IN,Silver,252.23,16
32406QS2262194,IN,Silver,267.74,16
30506KM2387975,IN,Silver,272.24,16
93094VB8979704,IN,Silver,273.61,16
67629GK2702033,IN,Silver,274.66,16
26863KD1648634,IN,Silver,282.35,16
37249TR0060995,IN,Silver,285.1,16
34534WX5108520,IN,Silver,285.18,16
42400GK2275775,IN,Silver,285.37,16
49315QY3024700,IN,Silver,299.33,16
38785CG3926669,IN,Silver,338.09,16
72444YI3503149,IN,Silver,391.37,16
48136VY7454198,IN,Silver,394.54,16
34085MT9417698,IN,Silver,398.91,16
74692TZ1341308,IN,Silver,326.95,17
76547TA9581080,IN,Silver,347.05,17
15109WW6897817,IN,Silver,349.78,17
02939GL8972307,IN,Silver,352.88,17
94282PY1651929,IN,Silver,354.67,17
28617EK4944816,IN,Silver,359.58,17
05314UT4402315,IN,Silver,363.07,17
30591WW7456010,IN,Silver,363.42,17
66867BC9681198,IN,Silver,369.2,17
90039VQ6054286,IN,Silver,387.52,17
68871CS6466998,IN,Silver,465.94,17
55678FX1455435,IN,Silver,474.9,17
99873NU4621955,KS,Silver,190.43,1
22970GB1792843,KS,Silver,218.55,1
00643BC9545946,KS,Silver,221.0,1
87739MA3635539,KS,Silver,221.68,1
32276JN7200294,KS,Silver,222.14,1
18989DC0019830,KS,Silver,223.38,1
84478MK1981513,KS,Silver,226.92,1
79218LA8625910,KS,Silver,230.17,1
96569HR4006348,KS,Silver,231.3,1
48932GI3198547,KS,Silver,234.56,1
52075HF7185231,KS,Silver,244.6,1
48651TC8997828,KS,Silver,254.97,1
10443TS9312661,KS,Silver,266.48,1
32580WY3808540,KS,Silver,273.04,1
25351EQ4812413,KS,Silver,286.39,1
45927FI3251805,KS,Silver,294.01,1
76827SR8782157,KS,Silver,313.51,1
46535CX0783031,KS,Silver,321.18,1
65131MD5506867,KS,Silver,336.92,1
62600HG8614008,KS,Silver,345.89,1
29396MQ5833187,KS,Silver,200.68,2
49875EM6882171,KS,Silver,223.29,2
86821KB2929885,KS,Silver,223.29,2
92239EB2372457,KS,Silver,230.3,2
70747OP0267739,KS,Silver,232.01,2
62347QS8661194,KS,Silver,232.01,2
77772BH5532674,KS,Silver,232.36,2
07864SM8890556,KS,Silver,233.6,2
37425PR2683662,KS,Silver,234.09,2
26416WR0837524,KS,Silver,239.13,2
25141UI7861500,KS,Silver,240.15,2
19800ER3136913,KS,Silver,242.55,2
70831KZ4058799,KS,Silver,243.75,2
93562GQ3155914,KS,Silver,257.76,2
10395PA3949671,KS,Silver,195.66,3
51522HU8528363,KS,Silver,224.54,3
19827JM7209094,KS,Silver,227.76,3
73371UI5921028,KS,Silver,228.23,3
96045SL1994530,KS,Silver,231.16,3
13536TY1802754,KS,Silver,231.16,3
92689XU1435159,KS,Silver,233.15,3
25933VK3391104,KS,Silver,236.48,3
28449NJ2194051,KS,Silver,237.65,3
67331JK4712577,KS,Silver,240.55,3
09606BF8807419,KS,Silver,246.51,3
98488IT5002599,KS,Silver,246.51,3
69387RX1886552,KS,Silver,251.31,3
72853DX6946040,KS,Silver,255.16,3
35976IH4668621,KS,Silver,217.35,4
82626SV0323601,KS,Silver,249.44,4
21736XT0200785,KS,Silver,249.45,4
40249JV6723940,KS,Silver,249.45,4
42509QG7720724,KS,Silver,253.01,4
98748LF6116928,KS,Silver,253.54,4
68295HI3248307,KS,Silver,259.0,4
24719EX4138560,KS,Silver,259.58,4
88389ZW2160756,KS,Silver,262.7,4
84770OL3017953,KS,Silver,264.0,4
27729WC6678344,KS,Silver,265.85,4
93530TI5531869,KS,Silver,265.85,4
54908CF2882629,KS,Silver,275.17,4
42527FR3313711,KS,Silver,279.18,4
67506IB6834217,KS,Silver,203.49,5
23844BX1074830,KS,Silver,233.53,5
58215IS3593664,KS,Silver,236.88,5
43459TO0876933,KS,Silver,237.37,5
05642MI8813423,KS,Silver,242.48,5
51473MV9358510,KS,Silver,245.95,5
16125ND2425758,KS,Silver,247.16,5
45573FA1181728,KS,Silver,261.38,5
58418LB6337982,KS,Silver,275.51,5
10630IM1598342,KS,Silver,275.51,5
42057CH8408413,KS,Silver,285.18,5
87071UM2692556,KS,Silver,195.46,6
56834OY7425326,KS,Silver,212.35,6
00755MW8233171,KS,Silver,212.35,6
26512SR1647736,KS,Silver,218.83,6
24136DT6341333,KS,Silver,224.31,6
28193UU0623361,KS,Silver,227.52,6
89637NG4020233,KS,Silver,228.0,6
22914KH3561750,KS,Silver,232.91,6
83438MQ6743054,KS,Silver,236.24,6
73933HS6388428,KS,Silver,236.85,6
76134RH7763442,KS,Silver,236.85,6
69789JG3234541,KS,Silver,237.4,6
06681QF9151145,KS,Silver,245.15,6
02127DK3707648,KS,Silver,251.06,6
20154HK9889636,KS,Silver,187.02,7
91931WH9596546,KS,Silver,214.63,7
90757XS9142812,KS,Silver,217.7,7
89710SA4079725,KS,Silver,218.15,7
80358FO2235342,KS,Silver,222.85,7
14310MQ1442006,KS,Silver,226.04,7
70775HX3692071,KS,Silver,227.16,7
60499WQ8218268,KS,Silver,240.22,7
97846VW5985276,KS,Silver,275.51,7
74890SU7639554,KS,Silver,275.51,7
56377QR7172007,KS,Silver,285.18,7
67231FJ9117746,LA,Silver,268.96,1
21566SN8732150,LA,Silver,288.15,1
34571SX5771774,LA,Silver,289.16,1
22415ZZ9704697,LA,Silver,304.0,1
08666RV5711926,LA,Silver,305.72,1
11270NF1300599,LA,Silver,311.49,1
46309ER1348697,LA,Silver,316.52,1
51727FZ4585560,LA,Silver,322.63,1
22055BI9254976,LA,Silver,331.75,1
46732SQ1806358,LA,Silver,335.32,1
67470JW6442270,LA,Silver,349.05,1
21270NK5731291,LA,Silver,349.05,1
80877ND0661373,LA,Silver,360.76,1
26569MG9786339,LA,Silver,374.81,1
44574HH0347306,LA,Silver,377.29,1
40873CM5184256,LA,Silver,379.86,1
09489DA1954065,LA,Silver,381.54,1
22230PX5446868,LA,Silver,394.94,1
21746XV9792937,LA,Silver,397.99,1
33702KU3700131,LA,Silver,406.22,1
12628MJ7600054,LA,Silver,291.38,2
06148CY3440814,LA,Silver,307.4,2
55100ZY4874419,LA,Silver,308.5,2
18788VO8964732,LA,Silver,309.15,2
71119WZ3300411,LA,Silver,314.98,2
77968LT0636002,LA,Silver,331.75,2
94909CP7651947,LA,Silver,335.32,2
24139UG6223041,LA,Silver,337.28,2
79741NK6504174,LA,Silver,349.05,2
75113QR5686303,LA,Silver,349.05,2
85225KB0062590,LA,Silver,352.0,2
38990VB9149162,LA,Silver,354.33,2
93033UB3202094,LA,Silver,356.74,2
47685DV9071371,LA,Silver,358.32,2
60968FR9733851,LA,Silver,370.91,2
01886YI6931883,LA,Silver,381.5,2
05590IM8228580,LA,Silver,298.89,3
02190HI3371355,LA,Silver,315.33,3
48661UD5202751,LA,Silver,317.12,3
43524DK0659820,LA,Silver,321.47,3
28204PU3861496,LA,Silver,323.1,3
66239MA7572397,LA,Silver,331.75,3
39257HO7799634,LA,Silver,335.32,3
26420TK1583212,LA,Silver,349.05,3
34775LV3829175,LA,Silver,349.05,3
19817LG5843617,LA,Silver,359.49,3
45942SV3200365,LA,Silver,361.87,3
21426IO9620405,LA,Silver,362.92,3
43614AQ0071626,LA,Silver,364.33,3
22971XQ0602237,LA,Silver,365.95,3
55035KY9304611,LA,Silver,378.8,3
73870WB0287486,LA,Silver,389.62,3
27996XI3132903,LA,Silver,288.09,4
14525EO0745280,LA,Silver,303.94,4
67805YY0145536,LA,Silver,305.66,4
87539ON2405560,LA,Silver,311.43,4
14997XR8581200,LA,Silver,344.06,4
31751GO0661831,LA,Silver,349.05,4
17976IU7459137,LA,Silver,349.05,4
29116HR8436775,LA,Silver,363.23,4
41890VV1833798,LA,Silver,365.64,4
84761BK1939458,LA,Silver,368.13,4
99217PF0385308,LA,Silver,369.76,4
83097VN9167449,LA,Silver,376.16,4
05606GM9412939,LA,Silver,382.75,4
94143EH1677329,LA,Silver,393.68,4
89442BE1135735,LA,Silver,285.33,5
61864TO6911502,LA,Silver,300.63,5
52780LF0816046,LA,Silver,331.66,5
50998QQ5866570,LA,Silver,349.05,5
83928IE1426026,LA,Silver,349.05,5
28155PY5259994,LA,Silver,361.61,5
05312KJ1506262,LA,Silver,365.49,5
63347OS9810156,LA,Silver,382.64,5
27297SU5129288,LA,Silver,385.17,5
15876YO0169987,LA,Silver,387.79,5
53965OB9514528,LA,Silver,389.51,5
38203JK7440558,LA,Silver,403.19,5
50572CT5133522,LA,Silver,414.71,5
04936KE4725686,LA,Silver,312.78,6
55030LG8059961,LA,Silver,329.99,6
37523PF3361691,LA,Silver,331.87,6
73091UX8681743,LA,Silver,338.13,6
27107TI8928641,LA,Silver,347.71,6
78989WG8159791,LA,Silver,349.05,6
22311YO5843480,LA,Silver,349.05,6
43212YO7043759,LA,Silver,371.06,6
17744BD2307002,LA,Silver,373.52,6
44520DG8519303,LA,Silver,376.06,6
48494NB0753582,LA,Silver,377.73,6
50327SI9184329,LA,Silver,380.15,6
35774RY2782112,LA,Silver,391.0,6
33486CS3857454,LA,Silver,402.16,6
30927DL0845569,LA,Silver,314.22,7
75347ID1742901,LA,Silver,331.5,7
32715YI9711425,LA,Silver,333.38,7
44431BT6452216,LA,Silver,339.67,7
14542SA2486489,LA,Silver,346.16,7
45465MV3339269,LA,Silver,349.05,7
05557UB4489604,LA,Silver,349.05,7
00220YG2433906,LA,Silver,371.06,7
44645RO7382632,LA,Silver,373.52,7
80770HE2847128,LA,Silver,376.06,7
61313EO6233557,LA,Silver,377.73,7
87036DT7239602,LA,Silver,378.46,7
08529NR9957461,LA,Silver,391.0,7
72887SN5332042,LA,Silver,402.16,7
91802IF5800944,LA,Silver,276.43,8
38407IF9155542,LA,Silver,300.52,8
27438KR2633906,LA,Silver,317.06,8
16085BF0156434,LA,Silver,318.86,8
13228TQ3416060,LA,Silver,324.87,8
00639FA6957274,LA,Silver,349.05,8
49944DR8955244,LA,Silver,349.05,8
82716LM9969281,LA,Silver,350.33,8
03893TY6472626,LA,Silver,354.09,8
71206UT6764550,LA,Silver,367.64,8
38771CI4330972,LA,Silver,378.55,8
42712DO4675698,LA,Silver,381.06,8
37881FP4025809,LA,Silver,383.65,8
57957DM4208068,LA,Silver,385.35,8
85358YW1019870,LA,Silver,398.37,8
79065PG4725078,LA,Silver,398.89,8
22156OB5455192,LA,Silver,410.28,8
27452RM2090707,ME,Silver,267.93,1
65447YG2623421,ME,Silver,274.87,1
01913IP3801965,ME,Silver,287.6,1
73123IB3756504,ME,Silver,290.37,1
11769UM6374055,ME,Silver,291.54,1
47636VC1024360,ME,Silver,292.39,1
13903WT2311668,ME,Silver,297.11,1
60585ZW7272304,ME,Silver,302.14,1
52643TK3267610,ME,Silver,305.27,1
57537VH7708320,ME,Silver,325.51,1
27518OB4257168,ME,Silver,354.86,1
79743TA5703971,ME,Silver,364.08,1
11420UZ4660261,ME,Silver,298.03,2
88859WY2597341,ME,Silver,311.43,2
43554NJ6863284,ME,Silver,314.84,2
02139OJ0086143,ME,Silver,317.03,2
66655WZ2527004,ME,Silver,330.99,2
54190XI2908861,ME,Silver,334.29,2
36901NK6703293,ME,Silver,338.89,2
75387MI2866054,ME,Silver,345.35,2
32781PF9209872,ME,Silver,351.21,2
64503RH1617709,ME,Silver,352.94,2
32765FN4244377,ME,Silver,386.67,2
00595JX9564640,ME,Silver,396.71,2
06339DY2450699,ME,Silver,315.02,3
14494WG1221427,ME,Silver,332.78,3
30929NL9916182,ME,Silver,334.39,3
17784CM3355911,ME,Silver,335.1,3
60619JO1511046,ME,Silver,349.85,3
13600QS5233457,ME,Silver,358.94,3
31758TY7366795,ME,Silver,363.86,3
88593HR8393288,ME,Silver,370.25,3
48595RE2775191,ME,Silver,370.81,3
50163AN1069459,ME,Silver,373.02,3
06037JF2392444,ME,Silver,373.05,3
49048NL3315563,ME,Silver,377.1,3
96772LH6054139,ME,Silver,394.04,3
80548GN9192095,ME,Silver,404.27,3
31820WM8675803,ME,Silver,406.26,3
37744LD6309771,ME,Silver,411.22,3
98903UH2966414,ME,Silver,364.43,4
11259IT3854336,ME,Silver,384.98,4
50095DC1895044,ME,Silver,387.66,4
47112RB0976181,ME,Silver,404.73,4
58775IV3251596,ME,Silver,430.24,4
04127CE9475712,ME,Silver,431.57,4
99443UI6568910,ME,Silver,433.46,4
73188OQ0391402,ME,Silver,472.08,4
62572JC4179445,ME,Silver,477.85,4
04663WY2036620,ME,Silver,504.57,4
58932QO6333380,ME,Silver,517.67,4
11309FV2318796,MI,Silver,213.98,1
57064PO3187113,MI,Silver,223.86,1
83094CD6354554,MI,Silver,228.38,1
52289PB5705121,MI,Silver,230.12,1
88884UT0048502,MI,Silver,232.36,1
63010YD3983335,MI,Silver,232.59,1
58226VV2562777,MI,Silver,233.26,1
26496EV1186216,MI,Silver,237.0,1
36283GX4983677,MI,Silver,237.52,1
25441RD2850003,MI,Silver,250.94,1
77720KB1163855,MI,Silver,259.31,1
69531HC1430797,MI,Silver,259.31,1
29586FE4448954,MI,Silver,261.0,1
59297ES5139616,MI,Silver,265.13,1
93593MO7129873,MI,Silver,265.13,1
28549QW3248839,MI,Silver,273.65,1
73671QS4163184,MI,Silver,278.57,1
